0,seas,trend,resid,actual_values
1986-01-02,139.38822935529353,435.3780821917807,-146.76631154707425,428.0
1986-01-03,151.33163101181117,435.30684931506846,-124.63848032687963,462.0
1986-01-04,157.07383017170483,435.23835616438356,-94.31218633608839,498.0
1986-01-05,177.36325698978507,435.16712328767125,-110.53038027745632,502.0
1986-01-06,182.1521619552887,435.0958904109588,-132.24805236624752,485.0
1986-01-07,190.940805994504,435.02465753424667,-161.96546352875066,464.0
1986-01-08,225.18124390195152,434.9561643835616,-194.13740828551312,466.0
1986-01-09,251.27928128754647,434.89041095890417,-164.16969224645064,522.0
1986-01-10,246.49656198690525,434.8273972602738,-135.32395924717906,546.0
1986-01-11,242.33360785260453,434.76438356164385,-104.09799141424838,573.0
1986-01-12,232.90868372482697,434.70136986301367,-57.61005358784064,610.0
1986-01-13,229.17423578752565,434.6383561643835,-33.81259195190913,630.0
1986-01-14,243.6059978958864,434.57534246575335,-21.18134036163974,657.0
1986-01-15,247.44258714058114,434.5150684931506,-5.957655633731719,676.0
1986-01-16,253.08804787907889,434.45479452054786,120.45715760037325,808.0
1986-01-17,246.5195490611513,434.3917808219179,264.08867011693076,945.0
1986-01-18,260.2130202367006,434.3287671232876,333.45821264001177,1028.0
1986-01-19,258.50179473906,434.26575342465753,396.23245183628245,1089.0
1986-01-20,243.45690975022572,434.186301369863,389.3567888799113,1067.0
1986-01-21,232.1735381338637,434.0958904109589,347.7305714551774,1014.0
1986-01-22,231.8429388593151,433.99452054794506,315.16254059273984,981.0
1986-01-23,254.3931615025748,433.88493150684934,328.7219069905758,1017.0
1986-01-24,256.2298159788416,433.76712328767115,344.0030607334872,1034.0
1986-01-25,262.4239394701117,433.6465753424658,319.92948518742253,1016.0
1986-01-26,263.0710962294835,433.5342465753423,345.3946571951742,1042.0
1986-01-27,264.57474353027743,433.44109589041096,420.98416057931166,1119.0
1986-01-28,289.24531842402627,433.3616438356164,493.39303774035733,1216.0
1986-01-29,305.2492918826806,433.28493150684926,487.46577661047013,1226.0
1986-01-30,314.7056462937158,433.2109589041096,448.0833948021746,1196.0
1986-01-31,321.82834121355734,433.13698630136986,398.03467248507275,1153.0
1986-02-01,307.73616333496443,433.06575342465754,320.1980832403781,1061.0
1986-02-02,280.7628373807029,432.9917808219178,248.2453817973793,962.0
1986-02-03,259.02708481195987,432.9095890410958,211.06332614694435,903.0
1986-02-04,243.60137790531735,432.8246575342465,165.57396456043614,842.0
1986-02-05,238.81872383624827,432.7424657534246,119.43881041032714,791.0
1986-02-06,241.32230590547005,432.66027397260274,77.01742012192722,751.0
1986-02-07,251.13482470006693,432.5753424657533,23.289832834179776,707.0
1986-02-08,254.13814584300042,432.48767123287666,-26.62581707587708,660.0
1986-02-09,259.49874030622095,432.3999999999999,-74.89874030622087,617.0
1986-02-10,258.0261318992522,432.31232876712346,-111.33846066637568,579.0
1986-02-11,254.2678744381414,432.2246575342466,-136.492531972388,550.0
1986-02-12,246.15188703573895,432.13698630136986,-150.2888733371088,528.0
1986-02-13,236.55938299928565,432.04931506849294,-156.6086980677786,512.0
1986-02-14,230.132828082206,431.95890410958907,-163.09173219179507,499.0
1986-02-15,229.4205588794122,431.87397260273957,-175.29453148215177,486.0
1986-02-16,239.3517991351963,431.7917808219179,-196.14357995711418,475.0
1986-02-17,252.97390697088906,431.71232876712327,-217.68623573801233,467.0
1986-02-18,261.11975909881926,431.6328767123288,-224.75263581114808,468.0
1986-02-19,253.86058839569927,431.55068493150685,-220.41127332720612,465.0
1986-02-20,258.1016133872956,431.46301369863005,-211.56462708592562,478.0
1986-02-21,260.29554118384937,431.3753424657534,-183.67088364960279,508.0
1986-02-22,253.37055182449973,431.29315068493156,-127.66370250943129,557.0
1986-02-23,242.73114628772026,431.2219178082191,-56.95306409593934,617.0
1986-02-24,243.68697884617885,431.15616438356176,22.156856770259395,697.0
1986-02-25,251.52402471187816,431.1178082191779,90.35816706894394,773.0
1986-02-26,257.4092114777731,431.1041095890411,144.48667893318577,833.0
1986-02-27,266.8659572782409,431.0904109589041,131.043631762855,829.0
1986-02-28,266.89387072384886,431.0630136986302,115.04311557752095,813.0
1986-03-01,258.8741651218378,431.02465753424644,73.10117734391577,763.0
1986-03-02,251.1166904395919,430.97808219178074,25.90522736862735,708.0
1986-03-03,246.74016813829834,430.93150684931504,-10.671674987613386,667.0
1986-03-04,248.81622248410204,430.8794520547944,-42.69567453889644,637.0
1986-03-05,251.72502307909033,430.81643835616444,-36.541461435254774,646.0
1986-03-06,252.39566320441128,430.7479452054795,22.85639159010924,706.0
1986-03-07,260.6853509487799,430.66849315068475,63.64615590053535,755.0
1986-03-08,267.6655148836246,430.5863013698631,51.74818374651227,750.0
1986-03-09,278.55044072323125,430.50410958904104,-1.0545503122722835,708.0
1986-03-10,291.8637422966931,430.42465753424665,-50.28839983093974,672.0
1986-03-11,292.65356050420587,430.34794520547933,-18.001505709685205,705.0
1986-03-12,283.2529677528145,430.26301369863023,84.48401854855524,798.0
1986-03-13,289.4476783282333,430.15616438356153,265.3961572882052,985.0
1986-03-14,303.71368701193654,429.98630136986304,304.3000116182005,1038.0
1986-03-15,312.67049804397635,429.7671232876712,231.56237866835244,974.0
1986-03-16,298.67512381835144,429.5315068493151,181.79336933233344,910.0
1986-03-17,305.96565957315704,429.3068493150685,179.72749111177444,915.0
1986-03-18,309.58959389286815,429.10684931506864,299.3035567920632,1038.0
1986-03-19,299.0718452380195,428.92054794520556,360.007606816775,1088.0
1986-03-20,294.6257860808878,428.7397260273973,272.6344878917149,996.0
1986-03-21,292.1801183131885,428.54246575342455,151.27741593338698,872.0
1986-03-22,294.8547375644064,428.3945205479454,113.75074188764825,837.0
1986-03-23,296.3892393987945,428.2657534246575,63.34500717654805,788.0
1986-03-24,310.61760946540704,428.109589041096,-26.727198506503044,712.0
1986-03-25,304.422104776638,427.94520547945194,-96.36731025608992,636.0
1986-03-26,286.4434950650379,427.79726027397265,-126.24075533901055,588.0
1986-03-27,264.74838176570125,427.6739726027396,-124.42235436844084,568.0
1986-03-28,255.07622997973726,427.56986301369875,-125.64609299343601,557.0
1986-03-29,245.6910318793569,427.4520547945205,-92.1430866738774,581.0
1986-03-30,243.9706739616251,427.2520547945206,-44.22272875614567,627.0
1986-03-31,236.70028342810713,426.9917808219178,-16.69206425002494,647.0
1986-04-01,224.1899059409036,426.7506849315068,-40.94059087241038,610.0
1986-04-02,215.17913706426762,426.5671232876712,-77.74626035193884,564.0
1986-04-03,208.0478854739983,426.46027397260275,-100.50815944660104,534.0
1986-04-04,211.79556408594675,426.4164383561643,-130.21200244211104,508.0
1986-04-05,203.73208809906936,426.3945205479452,-144.12660864701456,486.0
1986-04-06,200.23906221003944,426.37260273972595,-155.61166494976538,471.0
1986-04-07,198.88824114814588,426.31506849315065,-164.20330964129653,461.0
1986-04-08,200.18014676596513,426.26849315068483,-177.44863991664997,449.0
1986-04-09,211.5445246603663,426.27397260273966,-199.81849726310597,438.0
1986-04-10,212.62507998464355,426.36164383561635,-209.9867238202599,429.0
1986-04-11,221.53988188426328,426.4876712328767,-227.02755311714,421.0
1986-04-12,203.5270255973207,426.6136986301369,-215.1407242274576,415.0
1986-04-13,188.61566963653598,426.7534246575343,-203.3690942940703,412.0
1986-04-14,186.9463228081714,426.8986301369863,-204.8449529451577,409.0
1986-04-15,191.441685699311,427.03835616438363,-212.48004186369462,406.0
1986-04-16,176.17064285007226,427.1972602739726,-200.36790312404483,403.0
1986-04-17,174.9202131776111,427.38082191780825,-203.30103509541934,399.0
1986-04-18,166.76299942165352,427.54520547945197,-199.30820490110548,395.0
1986-04-19,156.65399179746373,427.6219178082193,-194.275909605683,390.0
1986-04-20,139.92606701737046,427.5260273972602,-192.45209441463064,375.0
1986-04-21,120.31712462475271,427.3123287671233,-182.62945339187598,365.0
1986-04-22,108.01966298882124,427.068493150685,-173.08815613950625,362.0
1986-04-23,97.22220135288975,426.83287671232875,-166.0550780652185,358.0
1986-04-24,85.6389601996719,426.61369863013704,-157.25265882980892,355.0
1986-04-25,73.41423176661058,426.4219178082192,-145.83614957482976,354.0
1986-04-26,61.49935330093351,426.27945205479455,-136.77880535572805,351.0
1986-04-27,51.44083491353431,426.1808219178082,-129.6216568313425,348.0
1986-04-28,43.36457353852913,426.12876712328773,-123.49334066181686,346.0
1986-04-29,34.39679226789443,426.15890410958906,-115.55569637748349,345.0
1986-04-30,22.200635263404546,426.25205479452063,-105.45269005792518,343.0
1986-05-01,9.626852688138438,426.4000000000001,-94.02685268813853,342.0
1986-05-02,1.5755097736681725,426.5890410958903,-86.16455086955848,342.0
1986-05-03,-4.624039272569925,426.8191780821917,-81.19513880962175,341.0
1986-05-04,-10.494103648227437,427.0657534246575,-76.57164977643005,340.0
1986-05-05,-15.46214584515046,427.2739726027398,-72.81182675758932,339.0
1986-05-06,-19.262151512393082,427.45205479452056,-67.18990328212749,341.0
1986-05-07,-22.22308346795928,427.65479452054785,-62.43171105258857,343.0
1986-05-08,-26.991125664882286,427.98356164383574,-57.99243597895345,343.0
1986-05-09,-31.33105305423842,428.36712328767123,-54.03607023343281,343.0
1986-05-10,-36.60066080889139,428.73972602739724,-48.13906521850585,344.0
1986-05-11,-40.92154057919991,429.0465753424657,-45.12503476326579,343.0
1986-05-12,-48.62552537233946,429.29315068493156,-37.6676253125921,343.0
1986-05-13,-53.998916558173114,429.5095890410958,-32.51067248292269,343.0
1986-05-14,-57.66382763963624,429.71506849315057,-28.05124085351433,344.0
1986-05-15,-60.57231341124939,429.909589041096,-25.337275629846623,344.0
1986-05-16,-64.24590029179926,430.09589041095893,-24.84999011915967,341.0
1986-05-17,-67.32659741370597,430.2739726027398,-22.947375189033806,340.0
1986-05-18,-68.21955807116386,430.4410958904109,-22.221537819247047,340.0
1986-05-19,-73.51884619111365,430.54794520547944,-17.029099014365784,340.0
1986-05-20,-79.72785381530343,430.6054794520548,-12.877625636751361,338.0
1986-05-21,-84.39289535991074,430.76986301369874,-24.376967653788,322.0
1986-05-22,-86.70066358423098,431.1671232876712,-31.466459703440208,313.0
1986-05-23,-92.41051921885784,431.7260273972604,-26.315508178402553,313.0
1986-05-24,-97.6394224725323,432.30410958904105,-22.664687116508745,312.0
1986-05-25,-103.98339421935745,433.1260273972603,-17.142633177902866,312.0
1986-05-26,-110.66011221536723,434.4356164383562,-12.775504222988957,311.0
1986-05-27,-116.0770128597788,435.8438356164384,-9.766822756659607,310.0
1986-05-28,-118.97225662225956,437.2191780821918,-9.24692145993221,309.0
1986-05-29,-119.63005746236585,438.545205479452,-9.915148017086167,309.0
1986-05-30,-120.2873364498955,439.7397260273973,-10.45238957750179,309.0
1986-05-31,-121.77312163442451,440.8109589041095,-11.037837269684985,308.0
1986-06-01,-123.67821536428949,441.8328767123287,-10.154661348039212,308.0
1986-06-02,-125.88585312546559,442.73698630136994,-9.851133175904351,307.0
1986-06-03,-127.44932911234294,443.68219178082205,-10.232862668479115,306.0
1986-06-04,-129.0901697437082,444.73698630136994,-9.646816557661737,306.0
1986-06-05,-131.1173769765086,445.71506849315057,-8.597691516641959,306.0
1986-06-06,-133.6935078883696,446.6246575342466,-7.931149645876985,305.0
1986-06-07,-135.29168707159397,447.3534246575343,-7.061737585940307,305.0
1986-06-08,-137.4111969788888,448.0767123287672,-6.6655153498784045,304.0
1986-06-09,-139.14714524234805,448.827397260274,-6.6802520179259375,303.0
1986-06-10,-140.90403284044515,449.49315068493155,-7.589117844486395,301.0
1986-06-11,-142.15981150181705,450.08767123287663,-7.927859731059584,300.0
1986-06-12,-144.01539446847255,450.61369863013704,-7.598304161664487,299.0
1986-06-13,-145.78356712853972,451.03835616438346,-7.254789035843743,298.0
1986-06-14,-147.27398375468647,451.3424657534247,-6.068481998738207,298.0
1986-06-15,-148.53047996335118,451.5068493150684,-5.97636935171721,297.0
1986-06-16,-149.50380591761268,451.5589041095892,-5.055098191976526,297.0
1986-06-17,-150.57419645113063,451.5397260273972,-3.9655295762665617,297.0
1986-06-18,-151.5034258626655,451.4767123287673,-3.973286466101797,296.0
1986-06-19,-153.33963505241303,451.38356164383555,-2.043926591422519,296.0
1986-06-20,-154.43800993035364,451.3424657534247,-5.904455823071032,291.0
1986-06-21,-156.77480620424996,451.3506849315067,-6.575878727256736,288.0
1986-06-22,-158.51629915133606,451.3095890410959,-4.793289889759819,288.0
1986-06-23,-161.70886841936144,451.26849315068483,-1.559624731323396,288.0
1986-06-24,-164.54201172522116,451.16164383561653,1.3803678896046279,288.0
1986-06-25,-166.61155424830204,450.94520547945217,2.666348768849872,287.0
1986-06-26,-167.22623701926287,450.6246575342467,2.601579485016174,286.0
1986-06-27,-166.982276606923,450.2657534246576,1.716523182265405,285.0
1986-06-28,-167.9516886668597,449.98904109589034,1.9626475709693523,284.0
1986-06-29,-169.33381326299198,449.8630136986302,2.4707995643617835,283.0
1986-06-30,-170.82774672678852,449.9041095890411,3.9236371377473915,283.0
1986-07-01,-173.0336175682758,450.2082191780823,5.825398390193499,283.0
1986-07-02,-173.7550135239183,450.5808219178083,6.174191606110014,283.0
1986-07-03,-174.6004146980866,450.91232876712326,5.688085930963354,282.0
1986-07-04,-174.0256593164819,451.20821917808223,4.817440138399661,282.0
1986-07-05,-174.58489451188726,451.3890410958905,5.1958534159967655,282.0
1986-07-06,-174.69704126347358,451.44931506849315,4.24772619498043,281.0
1986-07-07,-175.02308233991312,451.5095890410957,4.513493298817423,281.0
1986-07-08,-175.1907411593403,451.73698630137,3.4537548579702957,280.0
1986-07-09,-176.2019746689175,452.0246575342465,4.177317134671,280.0
1986-07-10,-176.5689811726239,452.1835616438357,4.385419528788219,280.0
1986-07-11,-177.73559628689776,452.1753424657535,5.560253821144272,280.0
1986-07-12,-179.06574695237842,452.06575342465754,6.999993527720875,280.0
1986-07-13,-180.49772410187734,451.8547945205478,7.642929581329554,279.0
1986-07-14,-180.58045141445518,451.54520547945214,6.035245935003047,277.0
1986-07-15,-180.99970840739834,451.1534246575342,6.84628374986417,277.0
1986-07-16,-182.0135511798588,450.6575342465753,8.356016933283485,277.0
1986-07-17,-182.57749179967732,450.11506849315066,8.46242330652666,276.0
1986-07-18,-182.90548982327934,449.2493150684933,7.656174754786065,274.0
1986-07-19,-182.8762797581664,448.01917808219184,7.857101675974548,273.0
1986-07-20,-183.45939846017671,446.53972602739725,9.919672432779464,273.0
1986-07-21,-183.88641801019747,444.84383561643835,6.042582393759119,267.0
1986-07-22,-186.05929535539107,443.1753424657535,6.883952889637584,264.0
1986-07-23,-188.11886545988028,441.6027397260273,10.51612573385296,264.0
1986-07-24,-190.93231684290825,440.10684931506853,13.82546752783972,263.0
1986-07-25,-192.856922824762,438.56438356164387,17.29253926311813,263.0
1986-07-26,-195.12327701274754,436.9780821917809,21.145194820966623,263.0
1986-07-27,-196.58467360125493,435.4164383561644,26.16823524509053,265.0
1986-07-28,-197.38266510169973,433.8164383561644,29.566226745535346,266.0
1986-07-29,-199.39683403202062,432.04657534246576,33.35025868955486,266.0
1986-07-30,-200.34401013781434,430.0219178082192,36.32209232959514,266.0
1986-07-31,-201.0366526493485,428.02465753424644,39.01199511510205,266.0
1986-08-01,-201.02525080341366,426.2191780821919,40.80607272122177,266.0
1986-08-02,-200.97490570894647,424.5835616438356,42.39134406511087,266.0
1986-08-03,-201.44491286496853,423.1945205479452,42.25039231702331,264.0
1986-08-04,-201.61576803142762,422.13150684931503,40.48426118211259,261.0
1986-08-05,-202.84748425463832,421.25479452054805,40.59268973409027,259.0
1986-08-06,-203.2094026957224,420.5452054794521,40.66419721627031,258.0
1986-08-07,-204.4931737134535,419.96986301369867,42.52331069975483,258.0
1986-08-08,-204.71223501168038,419.4931506849315,42.219084326748884,257.0
1986-08-09,-205.49235306137498,419.16712328767125,41.32522977370374,255.0
1986-08-10,-206.2350281886952,418.9780821917808,42.256945996914396,255.0
1986-08-11,-207.46922321164485,418.95342465753436,43.51579855411049,255.0
1986-08-12,-207.39356826721033,419.01369863013696,43.37986963707337,255.0
1986-08-13,-206.60701965023827,419.08767123287674,42.51934841736153,255.0
1986-08-14,-206.37422184866088,419.18630136986286,41.18792047879802,254.0
1986-08-15,-206.71826683899477,419.31506849315076,40.403198345844004,253.0
1986-08-16,-207.75383172495822,419.44383561643843,41.30999610851978,253.0
1986-08-17,-208.14223418430706,419.682191780822,40.46004240348506,252.0
1986-08-18,-208.09775993132718,420.0410958904109,39.0566640409163,251.0
1986-08-19,-208.33632546960627,420.3780821917808,37.95824327782549,250.0
1986-08-20,-209.8334037280419,420.63835616438354,37.19504756365836,248.0
1986-08-21,-209.94829020565564,420.99452054794534,39.953769657710296,251.0
1986-08-22,-209.63212645495886,421.4493150684931,41.18281138646577,253.0
1986-08-23,-209.4995895796698,421.8575342465755,40.642055333094305,253.0
1986-08-24,-210.6760546613279,422.1260273972602,43.550027264067694,255.0
1986-08-25,-211.49981263274458,422.2410958904111,46.25871674233349,257.0
1986-08-26,-213.51972194140862,422.09589041095893,57.42383153044969,266.0
1986-08-27,-213.97342120441044,421.7835616438357,67.18985956057475,275.0
1986-08-28,-214.54923397034776,421.3178082191781,68.23142575116964,275.0
1986-08-29,-213.81754510549573,420.90958904109596,61.90795606439977,269.0
1986-08-30,-213.92075513170695,420.64931506849325,58.2714400632137,265.0
1986-08-31,-214.50035132882493,420.6356164383562,55.86473489046875,262.0
1986-09-01,-215.07799057878054,420.8082191780822,56.269771400698346,262.0
1986-09-02,-216.10474920251292,421.10684931506853,54.99789988744439,260.0
1986-09-03,-215.1789964107202,421.3972602739727,49.781736136747526,256.0
1986-09-04,-213.63504401031707,421.7945205479453,45.84052346237178,254.0
1986-09-05,-212.7777191376372,422.29589041095886,43.481828726678344,253.0
1986-09-06,-213.51139230801024,422.78904109589047,43.722351212119776,253.0
1986-09-07,-214.74552209938787,423.3397260273973,43.40579607199055,252.0
1986-09-08,-215.08069559591877,423.9397260273972,43.14096956852154,252.0
1986-09-09,-215.3026923148892,424.41643835616435,42.886253958724865,252.0
1986-09-10,-215.36369751396424,424.5643835616438,40.79931395232043,250.0
1986-09-11,-216.30989514617673,424.2958904109589,42.01400473521781,250.0
1986-09-12,-216.61512735112254,423.4767123287672,42.13841502235536,249.0
1986-09-13,-217.20705231536377,422.5123287671233,43.69472354824049,249.0
1986-09-14,-216.01326299389075,421.6876712328767,43.32559176101404,249.0
1986-09-15,-212.08118273960628,421.0273972602739,40.05378547933236,249.0
1986-09-16,-208.21994397260156,420.3698630136986,35.850080958902964,248.0
1986-09-17,-203.2201533464971,419.49315068493155,28.727002661565564,245.0
1986-09-18,-199.148868917392,418.4520547945206,24.696814122871388,244.0
1986-09-19,-192.43466211385766,417.5506849315068,16.88397718235086,242.0
1986-09-20,-186.41125765865988,416.9616438356165,23.449613823043393,254.0
1986-09-21,-181.95954270117906,416.50410958904115,31.45543311213791,266.0
1986-09-22,-176.8654924534177,416.28767123287685,31.57782122054084,271.0
1986-09-23,-175.6527859760412,416.89863013698624,31.75415583905496,273.0
1986-09-24,-176.77334760042598,418.2739726027397,29.49937499768626,271.0
1986-09-25,-182.2272425581441,419.69315068493154,31.53409187321256,269.0
1986-09-26,-184.4186456698087,421.23287671232885,31.185768957479866,268.0
1986-09-27,-181.41898550684843,422.80273972602737,25.61624578082106,267.0
1986-09-28,-177.25246298250514,424.3013698630137,20.951093119491446,268.0
1986-09-29,-174.39507287825327,425.6383561643835,16.756716713869793,268.0
1986-09-30,-172.10839379813706,426.95890410958907,12.149489688547987,267.0
1986-10-01,-171.6762483122805,428.30684931506846,9.369398997212045,266.0
1986-10-02,-170.50398540959415,429.57260273972616,11.931382669867986,271.0
1986-10-03,-170.32754768629465,430.67671232876717,19.650835357527484,280.0
1986-10-04,-171.5249521025907,431.6547945205479,27.870157582042793,288.0
1986-10-05,-169.97388946083066,432.4821917808219,35.49169768000877,298.0
1986-10-06,-161.84898467947502,433.16712328767136,38.681861391803665,310.0
1986-10-07,-157.86830690399026,433.8465753424656,49.02173156152466,325.0
1986-10-08,-157.317048567514,434.8054794520548,52.511569115459224,330.0
1986-10-09,-155.02795591923078,435.79999999999995,60.22795591923082,341.0
1986-10-10,-151.12046796762075,436.89041095890434,58.230057008716415,344.0
1986-10-11,-145.90358666963112,438.18630136986286,45.717285299768264,338.0
1986-10-12,-143.06948423661208,439.50136986301374,38.56811437359835,335.0
1986-10-13,-143.54738441285596,440.80000000000007,30.747384412855894,328.0
1986-10-14,-149.28908106659495,442.08767123287674,26.201409833718202,319.0
1986-10-15,-151.91316519587207,443.2821917808219,31.630973415050164,323.0
1986-10-16,-150.29980640277478,444.35890410958905,36.94090229318573,331.0
1986-10-17,-150.17281421111255,445.331506849315,35.84130736179753,331.0
1986-10-18,-146.11561980157694,446.25753424657535,23.858085555001594,324.0
1986-10-19,-141.4614912759291,447.2246575342466,4.236833741682489,310.0
1986-10-20,-139.2353470947039,448.18082191780826,-10.945474823104348,298.0
1986-10-21,-136.53229488999543,448.87671232876704,-20.344417438771615,292.0
1986-10-22,-137.25709656656545,449.36986301369865,-24.112766447133197,288.0
1986-10-23,-137.26689498155687,449.77260273972604,-26.505707758169166,286.0
1986-10-24,-130.5865433639325,450.12054794520566,-35.534004581273166,284.0
1986-10-25,-121.8588336249774,450.4301369863013,-45.57130336132391,283.0
1986-10-26,-117.15525956769227,450.72602739726034,-50.57076782956807,283.0
1986-10-27,-110.40458831536473,451.01095890410943,-51.606370588744696,289.0
1986-10-28,-101.60695033113889,451.2849315068492,-37.677981175710315,312.0
1986-10-29,-92.59587464306442,451.53424657534237,-23.938371932277946,335.0
1986-10-30,-87.10952172080864,451.7616438356165,-2.6521221148078524,362.0
1986-10-31,-76.88572587617838,451.972602739726,16.913123136452356,392.0
1986-11-01,-73.5663005468776,452.16986301369866,39.39643753317894,418.0
1986-11-02,-70.72358754634391,452.358904109589,42.364683436754916,424.0
1986-11-03,-73.59489933380756,452.5397260273972,28.055173306410367,407.0
1986-11-04,-76.56308000581141,452.71506849315074,15.848011512660676,392.0
1986-11-05,-72.24645963411007,452.8821917808219,12.36426785328814,393.0
1986-11-06,-71.26480338504409,453.0465753424657,52.21822804257839,434.0
1986-11-07,-75.33135326774588,453.213698630137,70.11765463760888,448.0
1986-11-08,-78.04134737745353,453.380821917808,62.66052545964551,438.0
1986-11-09,-78.94136105663283,453.531506849315,32.40985420731782,407.0
1986-11-10,-79.62656716894975,453.6684931506849,4.958074018264824,379.0
1986-11-11,-77.21601333345195,453.7917808219178,-10.575767488465871,366.0
1986-11-12,-71.7113303394414,453.9095890410958,-21.19825870165438,361.0
1986-11-13,-62.16000677139303,454.0164383561644,-36.85643158477134,355.0
1986-11-14,-55.609270287493395,454.11232876712336,-47.50305847962996,351.0
1986-11-15,-49.39147574749463,454.2054794520548,-51.814003704560186,353.0
1986-11-16,-40.34034787416251,454.29041095890415,-58.950063084741636,355.0
1986-11-17,-29.498482884065847,454.36712328767123,-74.86864040360538,350.0
1986-11-18,-22.920022982031824,454.4328767123288,-71.51285373029695,360.0
1986-11-19,-17.175418265907798,454.49863013698615,-25.323211871078353,412.0
1986-11-20,-13.073148840064242,454.6027397260273,62.47040911403692,504.0
1986-11-21,-8.994101853881514,454.67123287671234,109.32286897716918,555.0
1986-11-22,-6.534754802467189,454.7013698630137,97.83338493945347,546.0
1986-11-23,3.4243965542308805,454.72602739726017,170.84957604850896,629.0
1986-11-24,14.073828406688902,454.7479452054795,344.1782263878316,813.0
1986-11-25,14.557441602917326,454.7698630136986,385.67269538338405,855.0
1986-11-26,25.231204831761502,454.7917808219178,356.9770143463207,837.0
1986-11-27,9.190421420031676,454.813698630137,343.9958799498313,808.0
1986-11-28,12.886950467532095,454.83561643835617,285.27743309411176,753.0
1986-11-29,6.9882414197944085,454.8520547945205,244.1597037856851,706.0
1986-11-30,12.017973337484012,454.86849315068486,221.11353351183112,688.0
1986-12-01,22.547640023601524,454.882191780822,186.57016819557649,664.0
1986-12-02,11.79159242400477,454.89589041095877,228.31251716503647,695.0
1986-12-03,17.89268768155084,454.9095890410959,261.19772327735325,734.0
1986-12-04,29.041336755143885,454.9205479452054,222.03811529965074,706.0
1986-12-05,24.594747733498842,454.93150684931516,207.473745417186,687.0
1986-12-06,24.505301568996664,454.9424657534246,163.55223267757876,643.0
1986-12-07,26.129293108343152,454.94794520547947,160.92276168617738,642.0
1986-12-08,35.467505130403254,454.9534246575342,150.57907021206256,641.0
1986-12-09,44.71087044665775,454.95890410958907,102.33022544375318,602.0
1986-12-10,54.383198580916165,454.9616438356163,58.65515758346752,568.0
1986-12-11,67.60340668908196,454.96438356164384,11.432209749274193,534.0
1986-12-12,75.49008576919816,454.9671232876712,-33.45720905686936,497.0
1986-12-13,76.80579289889036,454.9726027397261,-66.77839563861644,465.0
1986-12-14,73.26422670829557,454.97534246575344,-85.23956917404901,443.0
1986-12-15,73.81776814979469,454.97534246575344,-91.79311061554813,437.0
1986-12-16,76.82356008053061,454.96712328767114,-69.79068336820175,462.0
1986-12-17,80.80567295060114,454.958904109589,-44.76457706019015,491.0
1986-12-18,100.9782620111479,454.95342465753424,-59.93168666868215,496.0
1986-12-19,102.53180345264698,454.9479452054794,-64.4797486581264,493.0
1986-12-20,108.08534489414612,454.95342465753424,-76.03876955168036,487.0
1986-12-21,116.3062705496048,454.9287671232877,-83.23503767289249,488.0
1986-12-22,119.86072523311303,454.88219178082176,-90.74291701393479,484.0
1986-12-23,112.58230320429254,454.83561643835617,-88.41791964264871,479.0
1986-12-24,112.2327135303318,454.786301369863,-95.01901490019479,472.0
1986-12-25,110.81241283223531,454.7369863013699,-112.54939913360519,453.0
1986-12-26,108.03496927699604,454.6876712328767,-133.72264050987275,429.0
1986-12-27,104.97102865717747,454.641095890411,-133.61212454758848,426.0
1986-12-28,108.02574426697403,454.59452054794514,-120.62026481491917,442.0
1986-12-29,109.63787486804235,454.55068493150685,-98.1885597995492,466.0
1986-12-30,119.45926406328623,454.50684931506845,-32.96611337835468,541.0
1986-12-31,123.11779884629682,454.4630136986302,-18.580812544927042,559.0
1987-01-01,127.03208386823702,454.4164383561643,-41.448522224401316,540.0
1987-01-02,139.38822935529353,454.37260273972595,-57.76083209501948,536.0
1987-01-03,151.33163101181117,454.3260273972602,-77.65765840907136,528.0
1987-01-04,157.07383017170483,454.2794520547945,-91.35328222649932,520.0
1987-01-05,177.36325698978507,454.23287671232885,-107.59613370211392,524.0
1987-01-06,182.1521619552887,454.1835616438356,-68.33572359912432,568.0
1987-01-07,190.940805994504,454.13698630136986,-76.07779229587385,569.0
1987-01-08,225.18124390195152,454.08767123287674,-155.26891513482826,524.0
1987-01-09,251.27928128754647,454.0356164383561,-186.31489772590257,519.0
1987-01-10,246.49656198690525,453.9808219178082,-194.47738390471346,506.0
1987-01-11,242.33360785260453,453.9232876712329,-200.25689552383744,496.0
1987-01-12,232.90868372482697,453.8684931506849,-189.77717687551188,497.0
1987-01-13,229.17423578752565,453.8191780821916,-195.99341386971727,487.0
1987-01-14,243.6059978958864,453.76986301369857,-221.37586090958496,476.0
1987-01-15,247.44258714058114,453.71780821917787,-223.160395359759,478.0
1987-01-16,253.08804787907889,453.66575342465745,-214.75380130373634,492.0
1987-01-17,246.5195490611513,453.61643835616445,-204.13598741731576,496.0
1987-01-18,260.2130202367006,453.5698630136987,-225.78288325039927,488.0
1987-01-19,258.50179473906,453.52328767123277,-242.02508241029278,470.0
1987-01-20,243.45690975022572,453.49041095890425,-238.94732070912997,458.0
1987-01-21,232.1735381338637,453.44657534246574,-245.62011347632944,440.0
1987-01-22,231.8429388593151,453.3917808219177,-250.23471968123278,435.0
1987-01-23,254.3931615025748,453.3369863013698,-253.7301478039446,454.0
1987-01-24,256.2298159788416,453.2794520547945,-254.5092680336361,455.0
