data,seas,trend,resid,actual_values
2009-12-04 00:00:00,290.6196326084147,9260.980493150684,-121.78012575909918,9429.82
2009-12-05 00:00:00,372.82231406960136,9263.737616438357,72.8400694920415,9709.4
2009-12-06 00:00:00,277.6850002796481,9264.931890410957,-577.6168906906049,8965.0
2009-12-07 00:00:00,243.43934566777506,9269.198383561643,-129.79772922941783,9382.84
2009-12-08 00:00:00,130.26475388695357,9272.359397260274,-242.8241511472282,9159.8
2009-12-09 00:00:00,244.41337744859726,9275.025835616438,-13.389213065035676,9506.05
2009-12-10 00:00:00,259.91880101024054,9277.730000000001,91.72119898975888,9629.37
2009-12-11 00:00:00,260.77423041663326,9280.785643835618,-66.80987425225078,9474.75
2009-12-12 00:00:00,287.4286000969993,9284.259178082191,270.52222182080857,9842.21
2009-12-13 00:00:00,253.85467443489836,9284.955342465753,-390.3700169006512,9148.44
2009-12-14 00:00:00,161.70514694631422,9288.269342465754,54.825510587931404,9504.8
2009-12-15 00:00:00,175.23715827051535,9288.536794520549,-25.733952791063416,9438.04
2009-12-16 00:00:00,141.07184228877958,9290.56906849315,-15.77091078192933,9415.87
2009-12-17 00:00:00,122.75377032530949,9292.40895890411,105.0672707705796,9520.23
2009-12-18 00:00:00,133.1862026540768,9293.887561643833,-76.73376429790932,9350.34
2009-12-19 00:00:00,190.91172539380224,9296.38506849315,263.1032061130479,9750.4
2009-12-20 00:00:00,215.80270585042425,9296.023863013701,-457.196568864126,9054.63
2009-12-21 00:00:00,90.55841525681603,9299.491315068493,-103.14973032530975,9286.9
2009-12-22 00:00:00,38.463133612981025,9302.029753424657,131.32711296236215,9471.82
2009-12-23 00:00:00,-219.8089149714943,9303.620986301372,133.44792867012262,9217.26
2009-12-24 00:00:00,-302.5246539669281,9304.706164383562,-64.29151041663476,8937.89
2009-12-25 00:00:00,-395.24513615870785,9304.893452054795,-316.9283158960883,8592.72
2009-12-26 00:00:00,-205.58096867012395,9306.46306849315,-75.34209982302596,9025.54
2009-12-27 00:00:00,-4.801339629028117,9306.239479452053,-464.1381398230259,8837.3
2009-12-28 00:00:00,-8.690521912133462,9307.462273972604,-130.64175206047105,9168.13
2009-12-29 00:00:00,-170.00954228796675,9309.109479452056,150.14006283591064,9289.24
2009-12-30 00:00:00,-375.2840296024624,9310.941890410955,302.0421391915079,9237.7
2009-12-31 00:00:00,-454.6356088690145,9312.563397260274,-110.60778839125942,8747.32
2010-01-01 00:00:00,-536.3883749506346,9313.060383561646,-508.72200861101044,8267.95
2010-01-02 00:00:00,-297.1552941144464,9314.832712328769,5.172581785677721,9022.85
2010-01-03 00:00:00,-123.38569410017581,9314.609506849316,-551.2338127491404,8639.99
2010-01-04 00:00:00,-102.04683552426152,9317.310767123286,-240.9739315990241,8974.29
2010-01-05 00:00:00,-39.733315818210286,9319.135945205482,-185.30262938727148,9094.1
2010-01-06 00:00:00,-42.57840998202252,9320.826657534246,-181.02824755222403,9097.22
2010-01-07 00:00:00,-45.184491132135264,9323.182356164381,-40.857865032246735,9237.14
2010-01-08 00:00:00,11.213594327341042,9324.923178082192,-114.02677240953241,9222.11
2010-01-09 00:00:00,10.132639033391655,9328.328054794521,52.44930617208675,9390.91
2010-01-10 00:00:00,34.38855668464865,9328.830794520552,-634.8893512052011,8728.33
2010-01-11 00:00:00,-29.529077890122124,9331.190000000002,-157.18092210988064,9144.48
