data,seas,trend,resid,actual_values
2000-01-01 00:00:00,0.9758154443719315,8147.992608387755,0.7804111613803386,6205.0
2000-01-02 00:00:00,0.9510136442224136,8145.1381341868255,0.8774695776151408,6797.0
2000-01-03 00:00:00,0.9465426773543048,8142.2836599858965,0.911377021713566,7024.0
2000-01-04 00:00:00,0.9419307183926252,8139.429185784967,0.9027259765077698,6921.0
2000-01-05 00:00:00,0.9691370306225079,8136.574711584037,0.8908806451777908,7025.0
2000-01-06 00:00:00,0.9867097255979512,8133.720237383108,0.8573791507244293,6881.0
2000-01-07 00:00:00,0.9883303006957281,8130.865763182178,0.8791708188357463,7065.0
2000-01-08 00:00:00,0.9932835505371224,8128.011288981248,0.8644415967626609,6979.0
2000-01-09 00:00:00,0.9939147903019873,8125.156814780319,0.8145410277558822,6578.0
2000-01-10 00:00:00,0.9940743453962647,8122.302340579389,0.8603977808561665,6947.0
2000-01-11 00:00:00,0.9993070180676784,8119.447866378459,0.8486753405037644,6886.0
2000-01-12 00:00:00,0.9985389327863559,8116.59339217753,0.8598677719585696,6969.0
2000-01-13 00:00:00,1.0023547123668597,8113.7389179766005,0.912841756087365,7424.0
2000-01-14 00:00:00,0.9950100152519211,8110.884443775671,0.8559662924840244,6908.0
2000-01-15 00:00:00,0.9971164099283081,8108.029969574742,0.8747441425337339,7072.0
2000-01-16 00:00:00,0.9909159302244975,8105.175495373812,0.8363269951310445,6717.0
2000-01-17 00:00:00,0.9978904385907192,8102.321021172882,0.870476306953998,7038.0
2000-01-18 00:00:00,0.9999277816490193,8099.466546971953,0.8929627993265032,7232.0
2000-01-19 00:00:00,0.996891915967376,8096.612072771023,0.8890599035678591,7176.0
2000-01-20 00:00:00,1.0054547391201965,8093.757598570093,0.8649644259168301,7039.0
2000-01-21 00:00:00,0.9995018845119586,8090.903124369164,0.8709176055429495,7043.0
2000-01-22 00:00:00,0.9985915145857606,8088.048650168234,0.877714655706107,7089.0
2000-01-23 00:00:00,0.9952708869178493,8085.194175967305,0.8531173739399438,6865.0
2000-01-24 00:00:00,0.9934636559905635,8082.339701766376,0.892084240727322,7163.0
2000-01-25 00:00:00,0.9934241322444735,8079.485227565446,0.8997857008654876,7222.0
2000-01-26 00:00:00,0.9965449027128451,8076.630753364516,0.8970364639236881,7220.0
2000-01-27 00:00:00,0.9996223842815947,8073.776279163587,0.8871567036586118,7160.0
2000-01-28 00:00:00,0.9980723811237588,8070.921804962657,0.8971661455694462,7227.0
2000-01-29 00:00:00,1.0027046584410215,8068.067330761727,0.8934609944050227,7228.0
2000-01-30 00:00:00,0.9973771370962657,8065.212856560798,0.8520574100191229,6854.0
2000-01-31 00:00:00,0.9999308554496422,8062.358382359868,0.8970700314923954,7232.0
2000-02-01 00:00:00,0.9999644492475704,8059.503908158938,0.9075322886862728,7314.0
2000-02-02 00:00:00,1.0027172949912109,8056.6494339580095,0.9006575995742414,7276.0
2000-02-03 00:00:00,1.0041297565775587,8053.79495975708,0.8953815505863045,7241.0
2000-02-04 00:00:00,1.0025089549888115,8050.94048555615,0.9009879720212425,7272.0
2000-02-05 00:00:00,0.9978704060159281,8048.086011355221,0.8980261144163246,7212.0
2000-02-06 00:00:00,0.9968709432491472,8045.231537154291,0.8741832530912091,7011.0
2000-02-07 00:00:00,0.992197939894551,8042.377062953361,0.9043025856904858,7216.0
2000-02-08 00:00:00,0.9990478498126494,8039.522588752432,0.8920714605658296,7165.0
2000-02-09 00:00:00,1.0043375302828779,8036.668114551502,0.8949978903304899,7224.0
2000-02-10 00:00:00,1.0080494825264728,8033.813640350572,0.8841163418502686,7160.0
2000-02-11 00:00:00,1.003814360775357,8030.959166149643,0.8877898899036096,7157.0
2000-02-12 00:00:00,0.9985376502628464,8028.1046919487135,0.8891810916964912,7128.0
2000-02-13 00:00:00,1.0034773762208418,8025.250217747784,0.8430234221194628,6789.0
2000-02-14 00:00:00,0.9965462834103156,8022.395743546855,0.8581947702819899,6861.0
2000-02-15 00:00:00,0.9887531028240412,8019.541269345925,0.8844360837468725,7013.0
2000-02-16 00:00:00,0.9944498598952831,8016.686795144995,0.8784283003521309,7003.0
2000-02-17 00:00:00,1.000629315054411,8013.832320944066,0.8875309211293358,7117.0
2000-02-18 00:00:00,0.9912171053980251,8010.977846743136,0.8829287291321407,7011.0
2000-02-19 00:00:00,0.9847417794943293,8008.123372542206,0.8923483639530885,7037.0
2000-02-20 00:00:00,0.9926720554074194,8005.268898341277,0.8372126902551873,6653.0
2000-02-21 00:00:00,0.9907284649015133,8002.414424140347,0.8878411818688057,7039.0
2000-02-22 00:00:00,0.9939014653869622,7999.5599499394175,0.8624317195249626,6857.0
2000-02-23 00:00:00,0.9900523407484226,7996.7054757384885,0.8770825212053707,6944.0
2000-02-24 00:00:00,0.9906617227227912,7993.851001537559,0.8864529303373485,7020.0
2000-02-25 00:00:00,0.9914008963345929,7990.996527336629,0.888885397211268,7042.0
2000-02-26 00:00:00,0.9882852950169375,7988.1420531357,0.8868128243749066,7001.0
2000-02-27 00:00:00,0.9928729664168785,7985.28757893477,0.8514984479154972,6751.0
2000-02-28 00:00:00,0.9970257081736325,7982.43310473384,0.92452389246585,7358.0
2000-02-29 00:00:00,1.0018918476878294,7979.578630532911,0.9298689698468053,7434.0
2000-03-01 00:00:00,1.010494415238354,7976.724156331981,0.9178164460779002,7398.0
2000-03-02 00:00:00,1.0121034913065883,7973.869682131051,0.9159418476587615,7392.0
2000-03-03 00:00:00,1.0031031968089383,7971.015207930122,0.8958508270360827,7163.0
