data,energia
2000-09-30 00:00:00,7392.4
2000-10-01 00:00:00,6578.4
2000-10-02 00:00:00,7405.8
2000-10-03 00:00:00,7807.2
2000-10-04 00:00:00,7935.0
2000-10-05 00:00:00,7914.0
2000-10-06 00:00:00,7834.8
2000-10-07 00:00:00,7772.6
2000-10-08 00:00:00,7232.5
2000-10-09 00:00:00,7559.4
2000-10-10 00:00:00,7597.5
2000-10-11 00:00:00,7573.8
2000-10-12 00:00:00,6725.0
2000-10-13 00:00:00,7471.6
2000-10-14 00:00:00,7582.7
2000-10-15 00:00:00,7207.5
2000-10-16 00:00:00,7518.2
2000-10-17 00:00:00,7672.1
2000-10-18 00:00:00,7672.1
2000-10-19 00:00:00,7716.8
2000-10-20 00:00:00,7638.7
2000-10-21 00:00:00,7735.9
2000-10-22 00:00:00,7375.1
2000-10-23 00:00:00,7749.1
2000-10-24 00:00:00,7744.3
2000-10-25 00:00:00,7730.3
2000-10-26 00:00:00,7780.5
2000-10-27 00:00:00,7757.7
2000-10-28 00:00:00,7915.1
2000-10-29 00:00:00,7312.3
2000-10-30 00:00:00,7839.7
2000-10-31 00:00:00,7908.8
2000-11-01 00:00:00,7845.7
2000-11-02 00:00:00,7131.2
2000-11-03 00:00:00,7725.8
2000-11-04 00:00:00,7762.6
2000-11-05 00:00:00,7229.0
2000-11-06 00:00:00,7844.8
2000-11-07 00:00:00,7780.8
2000-11-08 00:00:00,7609.4
2000-11-09 00:00:00,7644.3
2000-11-10 00:00:00,7723.4
2000-11-11 00:00:00,7610.2
2000-11-12 00:00:00,7209.4
2000-11-13 00:00:00,7790.6
2000-11-14 00:00:00,7682.4
2000-11-15 00:00:00,7095.8
2000-11-16 00:00:00,7840.7
2000-11-17 00:00:00,7824.6
2000-11-18 00:00:00,7810.9
2000-11-19 00:00:00,7345.4
2000-11-20 00:00:00,7803.7
2000-11-21 00:00:00,7798.3
2000-11-22 00:00:00,7876.7
2000-11-23 00:00:00,7864.8
2000-11-24 00:00:00,7726.4
2000-11-25 00:00:00,7957.9
2000-11-26 00:00:00,7400.0
2000-11-27 00:00:00,7869.8
2000-11-28 00:00:00,7886.2
2000-11-29 00:00:00,7871.4
2000-11-30 00:00:00,7922.4
2000-12-01 00:00:00,7858.9
2000-12-02 00:00:00,8080.6
2000-12-03 00:00:00,7457.2
2000-12-04 00:00:00,7759.5
2000-12-05 00:00:00,7830.9
2000-12-06 00:00:00,7993.3
2000-12-07 00:00:00,8033.2
2000-12-08 00:00:00,7488.8
2000-12-09 00:00:00,7998.3
2000-12-10 00:00:00,7528.1
2000-12-11 00:00:00,7829.9
2000-12-12 00:00:00,7886.0
2000-12-13 00:00:00,7720.9
2000-12-14 00:00:00,7611.1
2000-12-15 00:00:00,7259.0
2000-12-16 00:00:00,7536.6
2000-12-17 00:00:00,7028.1
2000-12-18 00:00:00,7456.0
2000-12-19 00:00:00,7606.3
2000-12-20 00:00:00,7538.6
2000-12-21 00:00:00,7619.5
2000-12-22 00:00:00,7640.6
2000-12-23 00:00:00,7731.2
2000-12-24 00:00:00,7210.0
2000-12-25 00:00:00,6522.6
2000-12-26 00:00:00,7524.8
2000-12-27 00:00:00,7546.7
2000-12-28 00:00:00,7618.2
2000-12-29 00:00:00,7476.1
2000-12-30 00:00:00,7779.8
2000-12-31 00:00:00,7241.4
2001-01-01 00:00:00,6386.0
2001-01-02 00:00:00,7391.5
2001-01-03 00:00:00,7385.2
2001-01-04 00:00:00,7375.4
2001-01-05 00:00:00,7462.7
2001-01-06 00:00:00,7742.3
2001-01-07 00:00:00,7109.7
2001-01-08 00:00:00,7448.8
2001-01-09 00:00:00,7527.6
2001-01-10 00:00:00,7518.1
2001-01-11 00:00:00,7428.8
2001-01-12 00:00:00,7265.8
2001-01-13 00:00:00,7545.8
2001-01-14 00:00:00,7084.7
2001-01-15 00:00:00,7361.7
2001-01-16 00:00:00,7443.3
2001-01-17 00:00:00,7409.0
2001-01-18 00:00:00,7438.0
2001-01-19 00:00:00,7454.6
2001-01-20 00:00:00,7756.5
2001-01-21 00:00:00,7223.7
2001-01-22 00:00:00,7495.3
2001-01-23 00:00:00,7567.9
2001-01-24 00:00:00,7486.0
2001-01-25 00:00:00,7542.6
2001-01-26 00:00:00,7556.3
2001-01-27 00:00:00,7739.9
2001-01-28 00:00:00,7272.3
2001-01-29 00:00:00,7501.4
2001-01-30 00:00:00,7645.5
2001-01-31 00:00:00,7351.9
2001-02-01 00:00:00,7561.0
2001-02-02 00:00:00,7491.3
2001-02-03 00:00:00,7708.7
2001-02-04 00:00:00,7264.3
2001-02-05 00:00:00,7518.5
2001-02-06 00:00:00,7593.9
2001-02-07 00:00:00,7527.0
2001-02-08 00:00:00,7582.6
2001-02-09 00:00:00,7510.3
2001-02-10 00:00:00,7777.9
2001-02-11 00:00:00,7377.7
2001-02-12 00:00:00,7520.5
2001-02-13 00:00:00,7526.3
2001-02-14 00:00:00,7645.0
2001-02-15 00:00:00,7626.4
2001-02-16 00:00:00,7656.3
2001-02-17 00:00:00,7847.5
2001-02-18 00:00:00,7341.0
2001-02-19 00:00:00,7691.5
2001-02-20 00:00:00,7768.5
2001-02-21 00:00:00,7779.5
2001-02-22 00:00:00,7806.3
2001-02-23 00:00:00,7617.1
2001-02-24 00:00:00,7759.0
2001-02-25 00:00:00,7131.0
2001-02-26 00:00:00,6703.1
2001-02-27 00:00:00,7095.4
2001-02-28 00:00:00,7297.5
2001-03-01 00:00:00,7641.4
2001-03-02 00:00:00,7630.0
2001-03-03 00:00:00,7892.0
2001-03-04 00:00:00,7473.9
2001-03-05 00:00:00,7754.4
2001-03-06 00:00:00,7851.6
2001-03-07 00:00:00,7831.0
2001-03-08 00:00:00,7760.2
2001-03-09 00:00:00,7502.6
2001-03-10 00:00:00,7793.6
2001-03-11 00:00:00,7203.7
2001-03-12 00:00:00,7602.9
2001-03-13 00:00:00,7552.4
2001-03-14 00:00:00,7464.5
